time_ms,I,II,V1,V2,V3,V4,V5,V6
170.0,-0.0582606379580669,-0.06860025939333177,0.06173669246328755,0.007269697054522628,-0.02826706092490281,-0.045071196547585145,-0.06098644022832806,-0.06213806268938679
171.0,-0.0589269232063687,-0.06846619466204806,0.0625280790784532,0.009431753993833988,-0.025283841658606213,-0.043128946205038265,-0.05985650791677436,-0.060598044521114926
172.0,-0.05833691377575728,-0.06800740792478446,0.062318773728856046,0.011164218556434083,-0.023296336550140937,-0.04180553606660309,-0.059282788711742126,-0.059502312315006654
173.0,-0.05782179584378542,-0.0676867803604116,0.06191993007972838,0.013101429804691554,-0.021660919763019072,-0.04030311110515885,-0.05852185985419269,-0.058552695029080615
174.0,-0.05813344972128305,-0.06758794718262788,0.06193768184630124,0.015410670269808857,-0.019862964112182996,-0.03824017802059816,-0.05717775198546519,-0.05759776437211728
175.0,-0.05883966839906094,-0.06715371789932995,0.062279899337309576,0.017750736167166117,-0.017791051535746265,-0.035837012344945934,-0.05542893218168357,-0.05668421293605076
176.0,-0.05876231457772471,-0.065567620536511,0.06224063524799293,0.01960493680601732,-0.015741009922247848,-0.03368681429858602,-0.05382745480088815,-0.05597563849979465
177.0,-0.05700179629125211,-0.06239298861517657,0.06110476344654298,0.020676564701133396,-0.014116276487022392,-0.03229646645269384,-0.05283260081422255,-0.0555967012889522
178.0,-0.05367447461664823,-0.057948507593183,0.0587748965236022,0.021067374269227584,-0.01306303652459875,-0.03172582900285221,-0.05246823866956315,-0.05550038034944123
179.0,-0.04982486366812694,-0.0531519024150546,0.05589847330244339,0.021172737888060754,-0.012352213798979543,-0.03156635677067497,-0.05236471815469012,-0.055451344446238594
180.0,-0.04664560720963078,-0.0489418489580017,0.05337969678172028,0.02139471154952982,-0.011600447924554294,-0.03126341962825556,-0.052103487598343344,-0.05516407635144805
181.0,-0.04461288859092964,-0.04569469755403972,0.05166219105406977,0.021852571579886994,-0.01062033100602311,-0.030542822098519863,-0.0515570058938336,-0.054518071837631035
182.0,-0.04319411004572362,-0.04310556974394442,0.050384091590111445,0.022297215000771274,-0.009580230902778361,-0.029602038287721066,-0.05095661603712043,-0.053665907682970575
183.0,-0.04138853816161076,-0.04065790130715145,0.04873541754352291,0.022339562855532194,-0.008827306571238286,-0.028889269195764115,-0.05064343951242341,-0.052904947000564514
184.0,-0.03870648711711321,-0.0382820968590522,0.04624832787108132,0.02184760019053323,-0.008527018978849367,-0.02864589707364068,-0.0507034593302246,-0.05240285773754608
185.0,-0.03576352116070438,-0.03661047308569337,0.04333188538565301,0.021166084601990404,-0.008438163174633646,-0.02862096310692359,-0.050797889707600574,-0.05202307138681236
186.0,-0.033917319580412664,-0.036567462603103215,0.04104881077178355,0.020928335947668464,-0.00803423681598106,-0.028225192071290345,-0.050363144424724775,-0.05141130225273918
187.0,-0.034184747560747936,-0.038582850410399584,0.04029505096692881,0.021590112082362223,-0.006889001333755227,-0.02699360146957315,-0.049040092049249466,-0.05027152853773736
188.0,-0.03633251241053906,-0.042056384295719396,0.04107243964134773,0.023066895308130365,-0.005020411888126092,-0.0249567762301191,-0.04697910319727157,-0.04860676107920864
189.0,-0.03891889861192979,-0.045568570635112986,0.04245162598855039,0.02477323015317856,-0.002923205842615507,-0.022620565833713854,-0.04477335670506903,-0.046740393569952125
190.0,-0.040285754139180396,-0.047748493077948984,0.04322939591976401,0.02604664378380369,-0.0012571553777466112,-0.020590184436906356,-0.04307749564184635,-0.045103290258941275
191.0,-0.039735681288902244,-0.048124909547206024,0.042743759693169917,0.026640072341571397,-0.00039707247053246547,-0.019139138173964836,-0.04218162629697007,-0.04393648281459971
192.0,-0.03797391751630986,-0.04727259116378392,0.041237357412031404,0.0268934072729587,-0.00015804148608994026,-0.018041428076110557,-0.04182037653302334,-0.04312324403238251
193.0,-0.03645995549989633,-0.046171721320055925,0.039541609846588055,0.027428352561676257,7.902362233158655e-05,-0.016791982666307513,-0.04135960237737819,-0.04228973758534818
194.0,-0.03619257766898122,-0.04535539390216249,0.03837028914468465,0.028608992978249155,0.0008997835606101082,-0.015061661779695614,-0.04026195414699347,-0.041121564515613315
195.0,-0.03692582572211665,-0.04454306507924862,0.03778555463722077,0.030228263763176902,0.002402316219217604,-0.013028877492313707,-0.03849548182605997,-0.03964955164943917
196.0,-0.037425348941096,-0.04299046040902182,0.03722713488744882,0.03168236495792151,0.004133085722922335,-0.011286409847823557,-0.03655449300266612,-0.03825055855691558
197.0,-0.03647208559954306,-0.04018536003900356,0.036017776780664784,0.032456704488699056,0.005464540186955205,-0.01037440302309654,-0.035077206556201695,-0.037351437436857954
198.0,-0.03376071578692631,-0.03629628801864624,0.03389655394904321,0.0324981735000483,0.006082074051448769,-0.010341777007879803,-0.034380208014029835,-0.037096223687500776
199.0,-0.03005148209670857,-0.03205529860479239,0.03118118858983973,0.03219450494634721,0.006167171065552111,-0.010718110415652274,-0.0342725391182947,-0.0372570774678615
200.0,-0.02656597385318281,-0.028223610564747516,0.02849343590562585,0.032020974814871664,0.006150650950783217,-0.010905674539019035,-0.034272113057291484,-0.037441653697903886
201.0,-0.024127905821911606,-0.02508681028023548,0.026285116176449692,0.03214776807289432,0.006290036293094672,-0.01065303805579438,-0.034037168735543216,-0.037407155811583555
202.0,-0.022686464841236986,-0.02238981300716783,0.02452912469487427,0.03231470486584764,0.006463266201737566,-0.010225961514160367,-0.03364245047651659,-0.03721422767610837
203.0,-0.021568830206754222,-0.01977060024094146,0.02284848010887685,0.03209405574685957,0.006363951783653871,-0.010129175146134015,-0.03342950060847584,-0.03708769495469112
204.0,-0.020218929468873402,-0.017309358667567255,0.021011294478941227,0.031354153978418356,0.005918404822462114,-0.01058418596669354,-0.03354710921660125,-0.037116280481572166
205.0,-0.01874661161079881,-0.01566602382887216,0.01932553744759255,0.030518785461352088,0.005529520817434533,-0.011204142051884948,-0.03364647598029002,-0.03708599587482322
206.0,-0.017791252155953854,-0.015622172321171213,0.018478905974861015,0.030344581494883116,0.005880243855865358,-0.01119243031815536,-0.03308892104630145,-0.036609233012975036
207.0,-0.01786538468287624,-0.01738296634965933,0.018901364787602654,0.03136560002127377,0.007419636915416673,-0.009942327171900186,-0.03150349717069177,-0.0354221822382275
208.0,-0.01881894453963908,-0.02024172016255084,0.020243430547688665,0.03347018112565868,0.009969093623241054,-0.0075326703550125385,-0.029155584959733548,-0.033598291402509146
209.0,-0.019896800846767405,-0.02294466900891623,0.021494965366874494,0.03596172238682581,0.01280946884784099,-0.004693943250233791,-0.02677295085193345,-0.03153675707629223
210.0,-0.02029898094250901,-0.02452263914710031,0.021701467930063563,0.038049402781596964,0.015197167363711149,-0.0022758421278850152,-0.024995853517322794,-0.02974205067828465
211.0,-0.019762498940536367,-0.024931226672501902,0.02071142358741114,0.039387255797633206,0.016894341246418275,-0.0006474748401672364,-0.02392765255897099,-0.028511838084938432
212.0,-0.018715854716207424,-0.024941550901910844,0.019328547693796307,0.04025562386465367,0.018292486872009746,0.0005050271257104368,-0.023128930005981478,-0.027728359367089023
213.0,-0.017890288859048385,-0.025337569593217875,0.018693820107401497,0.04125474997664738,0.020035124142181504,0.0018413046941822692,-0.022019362060678754,-0.02693879753556549
214.0,-0.01768507190387622,-0.026103147542731256,0.01936245136265744,0.04276803491844411,0.022442599195905022,0.0037762608747386253,-0.02034816683256163,-0.02571549285259742
215.0,-0.017803046014150024,-0.02632400378371544,0.02083209671262983,0.04464137631016492,0.025209148333665672,0.0061211681466957005,-0.018374768330506955,-0.024027842298066943
216.0,-0.017463110384151867,-0.024907196884327458,0.02191711181935832,0.04632451421187608,0.02762477444755051,0.008238005135344655,-0.01666097902206814,-0.022304294703047785
217.0,-0.01599309379569938,-0.02149894925511551,0.021654233170931944,0.047315826767041894,0.02913449825272954,0.009558019123882992,-0.015676549248239264,-0.021109298876732376
218.0,-0.013294012600413676,-0.01681340230947201,0.020006364355656336,0.047539647843388225,0.029779684567022076,0.010032414126681273,-0.015504273545542843,-0.020696997288318936
219.0,-0.009830579749442491,-0.012098576013092026,0.017831264680112313,0.047407376342992455,0.030194064001814284,0.010169670334181143,-0.015796817488678352,-0.020818519231957933
220.0,-0.006217182823659337,-0.00819498794801723,0.016178019266415843,0.047559025765157595,0.031180840146895802,0.010660774476687333,-0.015973597810832574,-0.020939245286416483
221.0,-0.0027576489942224397,-0.004979290291624883,0.015489118399385151,0.04845137633540983,0.033175405630167305,0.011899886285693679,-0.015548748900589892,-0.02066451471037606
222.0,0.0006767729312327166,-0.0016723673250201524,0.015350200765127333,0.05004687689760057,0.0359556986765708,0.013749702280094544,-0.01441523378193652,-0.02000375667867959
223.0,0.004279699952137854,0.0022299901266491975,0.014977589907814509,0.051841042619046276,0.03879124793832054,0.01568456867871378,-0.012896720713735476,-0.019271723048720706
224.0,0.007737651405318747,0.006204982665276552,0.013997406875249465,0.053249467749632504,0.040915572301150345,0.017168616596322493,-0.011507554861268612,-0.018760378765857993
225.0,0.010066860802110889,0.008828012065023443,0.012811581724135422,0.05405772508585646,0.041984606264974196,0.017997551547495032,-0.01059028462362501,-0.018496202591648313
226.0,0.010229579142251926,0.00875280552969244,0.01223865416089276,0.05454886251594178,0.04222716483470972,0.01839902059030832,-0.010115020002003709,-0.018272663383755935
227.0,0.008123760108368756,0.005795962474848216,0.012789116204796716,0.05521305080337595,0.04224208125677011,0.0188561996031039,-0.009783702553513964,-0.017869680689646474
228.0,0.0050011086419781805,0.0012523485205525528,0.014227344524341023,0.05632430131600287,0.04262903943188882,0.019786038086036604,-0.00931445498278423,-0.017225848204321447
229.0,0.002761907351431461,-0.0028554542520935946,0.015753832737128257,0.05775706374520648,0.04370340661298298,0.021290722515743824,-0.008644576293637758,-0.01643159360878134
230.0,0.00259403868072161,-0.005058581002679781,0.01660158567607012,0.05917478540868254,0.04544544432336651,0.023154420344481178,-0.007889004729255081,-0.015603814387383222
231.0,0.004060678556697884,-0.005286767560551504,0.016572164618580326,0.06040574317795007,0.04766199265713154,0.025079064558329218,-0.007114505876302949,-0.014771996520967627
232.0,0.005415307289720731,-0.004651954151076701,0.01614229705571068,0.061662415411476754,0.05019265270217461,0.026950823273009846,-0.006158031212154743,-0.013845854206693632
233.0,0.004958904496015786,-0.004400296059754562,0.01606439433720601,0.06337361730244938,0.05297098158704284,0.028888534780876298,-0.004696715153194884,-0.01267667064940261
234.0,0.0024247040117003574,-0.004899348151077997,0.016717950330724776,0.06574450439441462,0.05589967679109555,0.03102971318276546,-0.002557189074621242,-0.011196172752510624
235.0,-0.0006971828460672466,-0.00542054282385152,0.017710065482851638,0.06845611601262075,0.05870265246542935,0.033281879403388684,1.4709662901676163e-06,-0.00955079508304009
236.0,-0.0021931614785475,-0.004791404397017232,0.018116744603295896,0.0708237909254352,0.060962062030196974,0.03531439513326465,0.0023346909399361,-0.008091786662432801
237.0,-0.0007230687800106094,-0.002342165675212617,0.01722825545080247,0.07229311338121654,0.06236455754603482,0.036818125489485654,0.003819644979938355,-0.007172913929094256
238.0,0.0032865165506225885,0.0015795785446303858,0.01515907470244226,0.07283012812521786,0.06295135717321348,0.03778016006656415,0.004298766747631523,-0.006909568933213319
239.0,0.008105742333429979,0.005872512813769043,0.012770846110035738,0.07289691586069412,0.06313323547678276,0.03851066462083569,0.004174948785867744,-0.0071172415784256675
240.0,0.012031266449099005,0.009469903156625369,0.010981604764624417,0.07308937717183708,0.06342858285016206,0.03940260602587968,0.0040846741348239506,-0.007471007917094343
241.0,0.014467829015679716,0.012019325322551958,0.010065534451198876,0.07373683821753742,0.06411580069694883,0.040628663434343154,0.0044274393956309985,-0.00772505668123631
242.0,0.015991875526999114,0.013938008281658967,0.00951852030199869,0.0747213030858836,0.0650640791807833,0.04200912947395033,0.005108477084835247,-0.007817059852760978
243.0,0.017503637949220552,0.015839079202789475,0.008573502482824511,0.07562135125764055,0.06588588052448086,0.043156772588598846,0.00567093675580742,-0.0078103931529342335
244.0,0.019257218892372183,0.017823745064726476,0.0069259030771987515,0.07609834140787634,0.0663224972362782,0.043808523315140555,0.005725168822228163,-0.007745656248633377
245.0,0.02058163744876667,0.019236759068214204,0.005063087152304517,0.07625175058711182,0.06656321081665525,0.04408995543679825,0.005358078195898078,-0.0075216054528549955
246.0,0.020490072191394072,0.01911518494105358,0.003908809074366852,0.07663754244541589,0.06719600284296443,0.0444773572119363,0.005172403423389611,-0.006905541816208507
247.0,0.01863555220995971,0.017005869395561413,0.004067501204325374,0.07789233750010398,0.06878305412232347,0.045468781147966666,0.005875449846559059,-0.005687050725759006
248.0,0.01581496769463044,0.01350369383930082,0.005305662232516967,0.0802537180979058,0.07141028481558154,0.047235178580431234,0.007736594640037378,-0.0038757843921277645
249.0,0.013599024917650634,0.010030037865651318,0.0067023192327335685,0.08337067964783172,0.07459889823903434,0.04953235176498205,0.010372327216705291,-0.0017827930365208436
250.0,0.013321099220682794,0.007942831867981124,0.007327006973896608,0.08655477779418011,0.07764353446008826,0.051925534965503645,0.013034579803108117,0.0001213914745806725
251.0,0.015137959051736791,0.007638343502091144,0.006890322395858371,0.08926130094750327,0.08008657318523893,0.05413582767524573,0.01514252802750299,0.001509211240748685
252.0,0.017888726444900235,0.008386707917376477,0.005869222031056212,0.09141542866622962,0.08195662624249758,0.05622763549223575,0.01661607956509209,0.002422704422882311
253.0,0.019949932345340614,0.009074944382622647,0.005033183270075004,0.09333814662125024,0.08362079892294566,0.0584691267741225,0.017783680640983693,0.0032048849465934224
254.0,0.020491810916655293,0.009239648044536246,0.004767784160359044,0.0953637955396346,0.08541923382041589,0.06097492048256768,0.019017225946548297,0.004172642311265203
255.0,0.020122202687495108,0.00948452330761352,0.0047633013938234055,0.09750414716892418,0.08739546857730357,0.06347549061922217,0.020435474429608046,0.005320535589524031
256.0,0.02034134012878957,0.010904355495615218,0.004333210756314685,0.09946302572850406,0.08930145213338209,0.06547436311440907,0.021881032731757587,0.006316466818404202
257.0,0.02224362014476279,0.014027897269513648,0.0030667558775968693,0.10095954846589471,0.09080927561182131,0.06666861610277186,0.02310371527018376,0.00677380889169998
258.0,0.025581663504427476,0.018246813408726772,0.001213947091958295,0.10201667811623367,0.09174535028020986,0.0672257399427575,0.023950840022069916,0.006553679962601665
259.0,0.02898562956156657,0.022266986425252922,-0.0005330027879447193,0.10293675816585514,0.09221373246492157,0.06765469323025565,0.02443930577157198,0.005867684900434668
260.0,0.031098825766652148,0.025156354067614933,-0.00162615916124051,0.10401901647551932,0.09255767831508152,0.06840623078514046,0.024708678699404615,0.0051396187665242446
261.0,0.03162692338034451,0.02700013770374759,-0.0020829460152088893,0.10530388450965801,0.09316914370289411,0.06955835249107754,0.024906673417678278,0.004750344504192195
262.0,0.03145174232406299,0.028590355575637515,-0.0024201238274333273,0.10657471577088005,0.0942484023322201,0.07082034120895044,0.02508047654958071,0.004839237355134806
263.0,0.03178782087212372,0.030520599078142023,-0.0032043384644244188,0.10761387178431721,0.09569550724049447,0.07181096571911684,0.025175727310710667,0.005281209673550303
264.0,0.03312613967508639,0.03255302336254347,-0.004584845465092309,0.10848373886191325,0.09723906772884888,0.07237812783971673,0.025186862200259903,0.005837478067546901
265.0,0.034846090780106934,0.03377154882534603,-0.006155794829452445,0.1095587811292925,0.09868771849881147,0.07272363181319136,0.025324485329854866,0.006354983483576573
266.0,0.0358009055257152,0.033309154152218315,-0.007255187535608112,0.11124529307413593,0.10006240495512009,0.07324899158244182,0.025968703989406768,0.006856814257599266
267.0,0.03534284884066334,0.031020381138916447,-0.0074791989741056445,0.1136221628966572,0.10150041070669466,0.0742493906952303,0.027363338539650506,0.007462860794285001
268.0,0.033882740983174786,0.027606993830415413,-0.0070059317382173865,0.11632778840062742,0.10306854302291246,0.07570249044785246,0.02932427364790518,0.008232574418629183
269.0,0.03253660676614209,0.024163823135769053,-0.006467651632216035,0.11881228642001228,0.10470228405543489,0.07731946247303596,0.031301596184248735,0.009095281402356612
270.0,0.03223692334987491,0.021514338044907256,-0.006481595016882022,0.12076447872480535,0.10632810286448832,0.07881223098503023,0.032812894386459616,0.009946761420118678
271.0,0.03307273665848207,0.01981112876464266,-0.007214250565613681,0.12237397885949079,0.1080187526280823,0.08016393422419939,0.0338668228164291,0.01081282027662737
272.0,0.034326298064026116,0.018659272184195674,-0.008301297915841162,0.12420468376447823,0.10998896767546415,0.08167867289153241,0.03495549868362041,0.0118913558929505
273.0,0.03509671149996977,0.0176302417701181,-0.009163836465493763,0.12674197242887653,0.11238875031584245,0.08372816085032159,0.0365865793693246,0.013386943576631054
274.0,0.03500418230528433,0.016744627137968676,-0.009478986366871065,0.12993877764733802,0.1150554726122667,0.086353942802121,0.03876749788820241,0.015260833918713555
275.0,0.03446369448047823,0.016544238527802606,-0.009450642781869396,0.13313559286725773,0.11747119707803017,0.08906919438205284,0.04090863934156214,0.017141311525640295
276.0,0.03437166884014349,0.017704112507443595,-0.009664067902470583,0.13547493537615385,0.11903659825823901,0.09109792542785809,0.04223783705302243,0.018527921445991087
277.0,0.03548273571547585,0.020475304341112797,-0.010639161548012258,0.13651917957180393,0.11949235157119131,0.09189691611808144,0.04237258261110804,0.019141057811558188
278.0,0.03793094314079379,0.024378814513903772,-0.012454505438236741,0.13657856721891015,0.11914706111638915,0.09152269374865826,0.04157507709172222,0.01910613413151623
279.0,0.041197454898067115,0.028431347869524923,-0.01473131028850653,0.13648917295601654,0.11870299238260451,0.09056018116475126,0.04051463306596804,0.018822125830278345
280.0,0.04451720620551937,0.031803866685923235,-0.016937579478099166,0.13703211090421424,0.11879895818767358,0.08972487210183407,0.039791453680279455,0.018667723903650405
281.0,0.04742178352509291,0.03439484907278649,-0.018747238482709504,0.13843547593519107,0.11961085433861757,0.08945476223514502,0.03962463085656593,0.01880218891123782
282.0,0.04997930599517292,0.036761755259431164,-0.020206159868947277,0.14029086604097268,0.12079452225242199,0.08972744634724515,0.03987790745703949,0.019162550230134405
283.0,0.05249138344448764,0.03940284906115291,-0.021594974405450405,0.14190945882650985,0.12180145430635589,0.09017730434275766,0.04028964120609196,0.01958081916421806
284.0,0.054914398053682346,0.04204985813702114,-0.023072479642418514,0.14285467051081235,0.12233057514963888,0.0904353697870655,0.04068565177283713,0.01991619445412729
285.0,0.05662585385717216,0.04368071103671251,-0.024398581510936622,0.143268986501208,0.12257003227288935,0.09045354549687422,0.04106189099819701,0.020156237532151493
286.0,0.05687420420827967,0.04329207414958737,-0.025045041190346548,0.14375667664028524,0.12303255615161571,0.09054593975303067,0.041542560549630334,0.020461836686235132
287.0,0.05553773207826826,0.040769236371809646,-0.024655920926782066,0.14492392562914874,0.12411810123620243,0.09110968209001423,0.0422721642796864,0.02110831456105353
288.0,0.05345384609391716,0.037119621725514376,-0.023435079704869535,0.14693906771567944,0.12577369470121574,0.0922763562922386,0.04331225643774614,0.02230701512446126
289.0,0.05196413496910252,0.03388280098858811,-0.022074831072525974,0.14943604102069918,0.1275341363542228,0.09378713854021006,0.044600582380481715,0.02401427689568106
290.0,0.05202043561590697,0.032173484672422974,-0.0212721153310509,0.15180908534885873,0.1288921703404224,0.09517410665983074,0.04599789143187655,0.02591642055576684
291.0,0.0535562339575,0.032072207901246236,-0.021246918516953563,0.1536647744507706,0.12967389805340707,0.09609176154138957,0.04739834629289485,0.027657526031487866
292.0,0.055620570562332,0.03280341997607777,-0.021656928248775235,0.15508365686810754,0.13011891341181703,0.09653715977919754,0.04881126092326287,0.029119022043885927
293.0,0.057192774317827315,0.033531860322294785,-0.021963167045118512,0.15647370211210437,0.13063308473873783,0.09677711303442481,0.05030110176321416,0.030463797476822103
294.0,0.05803914962435252,0.03411693819619041,-0.021934171863085244,0.15812193054609514,0.13144284885164903,0.09704071627480436,0.051799357367533376,0.031887691915713584
295.0,0.058888173664674325,0.03520731248389378,-0.021861483417488267,0.15983884573132212,0.13242496800321502,0.09725968651409876,0.052993680591916115,0.033344428589118895
296.0,0.06075328212418006,0.037620428541108655,-0.022307407354636606,0.1610502509295313,0.13321204188727143,0.0971137098824138,0.05348493572915554,0.034541680753264664
297.0,0.0639860032374911,0.04155366693553415,-0.02362311363713089,0.1612868469932925,0.13345876076828123,0.09634990168365193,0.0531143486010717,0.03520299949023767
298.0,0.06789052107615325,0.04630690241983485,-0.025663886104366748,0.16062406535541768,0.133070195838637,0.0950722347225661,0.052138497577161956,0.03531702972884807
299.0,0.07123532587053717,0.05076320694435071,-0.027916386865059546,0.15965604193311417,0.1322516895981313,0.09371422998004413,0.05106688673659227,0.03514317980768665
300.0,0.07322813282341313,0.054229836977969494,-0.02989678075921158,0.15902733131763985,0.13135413861647474,0.09269716530497356,0.05030511163669872,0.03499555542355787
301.0,0.07414694099492604,0.056910662892680035,-0.031501457965765305,0.1589474492714082,0.13061581822879145,0.09206333348147679,0.049899576798494376,0.03500266131646292
302.0,0.07510596723457387,0.05957347442163248,-0.03304851108496297,0.1591011596636186,0.12999880529076321,0.09140744705430244,0.04956424343175873,0.035036304122233866
303.0,0.07711469006536371,0.06268585979261772,-0.034953896998605155,0.15899843095070626,0.12927679211671092,0.09019355219415658,0.048951991578350826,0.03487621652890439
304.0,0.08016075628849895,0.0657917963606811,-0.03726768420277148,0.1584458121090332,0.1283183730774426,0.0882359662601588,0.04796682511590094,0.034490874077079674
305.0,0.08309053979623358,0.06770755387479514,-0.03947337062935805,0.15775013432019763,0.12730078030337205,0.08596192898174046,0.04687784775306829,0.03417584575069348
306.0,0.08446407703283043,0.06740380029438528,-0.04079081959310753,0.15749459893475176,0.1266220875543429,0.08419162559820961,0.04613829857220046,0.034374495208795916
307.0,0.08372798570356071,0.06486016928757814,-0.04078545180712172,0.15806989797589616,0.12656291105031323,0.08354648492630955,0.04605314841720793,0.0353147261349163
308.0,0.08172425269037069,0.06120989666201593,-0.039787398011132576,0.15934650716996673,0.12700540610698582,0.08395466599643264,0.04656186995889725,0.03681083852269969
309.0,0.08009739904954258,0.05805986032884325,-0.03875849756394626,0.1607606251877236,0.12748355495985123,0.08468747724506374,0.04729821675103998,0.038422760230367954
310.0,0.08008898700260356,0.056498138279312646,-0.038676736763217076,0.16173392741755677,0.12754306659561038,0.08490341296879739,0.04787203809388873,0.03980468695013735
311.0,0.08168138611587104,0.05652214067402588,-0.03988182095911869,0.16207246477594323,0.12710450418785232,0.08423291306635688,0.04815851379860143,0.040918480460525423
312.0,0.08373442291204447,0.05729072610820846,-0.041878623344890606,0.1620300056050517,0.12650517661298202,0.08293132792255693,0.04836349595270623,0.041956762959487214
313.0,0.08497569584802941,0.05796828128370751,-0.043773619540907416,0.16200972728927726,0.12617031309776502,0.08153027416685862,0.04878656920211232,0.043081300548316714
314.0,0.08505146062747242,0.05847660409679338,-0.045013567879744455,0.16216910906250304,0.12619757175990826,0.0803419621521486,0.04946595464938072,0.04420930128760597
315.0,0.08480430178863536,0.05957517130286242,-0.04580407584798383,0.162273332329732,0.1262238050733913,0.07926129276735917,0.05004542632810122,0.04503643164540316
316.0,0.08557629134921323,0.06224629659641075,-0.04683596843179782,0.16193685934967494,0.1256960342672613,0.0780032384363406,0.05003459962784058,0.04529931197140368
317.0,0.08812982249691079,0.06688250124727091,-0.048584302092658314,0.16103971998020605,0.12432269465491033,0.07648842259314036,0.0492463893421348,0.04505499261221496
318.0,0.09205204829437777,0.07288719703978344,-0.05084971936237773,0.15992009638912458,0.12233482487539138,0.0749678728980768,0.04799746669965,0.04471176874132822
319.0,0.09607573812674199,0.078990689567622,-0.0529589970456413,0.15913102943991408,0.12033446017115243,0.07378175247721619,0.046871115128501735,0.044761989784560655
320.0,0.09903222557900053,0.08406256177339624,-0.054407953139633376,0.15894964224154062,0.11883048996717932,0.07302343748135294,0.04623998811842662,0.045418630307069684
321.0,0.10069945154893817,0.08780468692756284,-0.05534888440832833,0.15907212515570524,0.11782836571286628,0.07243053187835201,0.0459566564135496,0.04642405107886514
322.0,0.10189078847319524,0.09077407717674194,-0.05649063306523079,0.15879428195882922,0.11682130680040473,0.07157282645554988,0.04548136277282574,0.04719051879240394
323.0,0.10368750383921777,0.09372485938616258,-0.05847498895801325,0.15757561425387528,0.11521198940521152,0.07016719456837961,0.0443518474525552,0.04722459294477172
324.0,0.10639819932101165,0.096831622657153,-0.061224698844237216,0.1555469228382103,0.11283900594943089,0.0683013481852666,0.042615719875406625,0.04655923156767061
325.0,0.10911365973481356,0.09945424630485376,-0.06382939928346519,0.15352891172288696,0.11018561406534239,0.06643659119306654,0.040886323664330905,0.045845313275703736
326.0,0.11029823451211648,0.1006419045904842,-0.06514384179719875,0.15249753217529938,0.10808374559025011,0.06518003830384611,0.03998843976292271,0.04597364830671271
327.0,0.10899729415968475,0.09995158228876243,-0.06465975152279757,0.1528828645180476,0.10712122053653725,0.06493357372629911,0.040448796130371736,0.047466645338616005
328.0,0.10569317271304784,0.09790147977994573,-0.06292923044555247,0.15424069268557467,0.10720526055068327,0.06561717862095097,0.042162470769246015,0.05008154697052088
329.0,0.10210342871337447,0.0956904303318422,-0.06118267065484146,0.1555473811355914,0.10762083771143893,0.0666660855190119,0.04444040462959679,0.05293666464240712
330.0,0.10003301939919179,0.09441011408121351,-0.06045600971701545,0.15589695974868206,0.1075459269868215,0.06736551249462348,0.04641739905705617,0.05510090957939439
331.0,0.10012113262339396,0.0943830691016636,-0.06090599102600774,0.15510135884747583,0.10664390704858653,0.06734135261639544,0.04757372105966027,0.05622728962812535
332.0,0.10146992518367352,0.09516439071477711,-0.061806945454590846,0.15376743014578126,0.10528349007861043,0.06682846568630867,0.04801525896385742,0.056743921523477764
333.0,0.10252319103489974,0.09618954895243802,-0.06220011039676766,0.1527871166170195,0.10420524520654326,0.0664436365893158,0.04829577418732288,0.057454571072316996
334.0,0.1025024260183041,0.09747942513461277,-0.06168158749322615,0.15262708403961117,0.10389710170076033,0.06662681655239132,0.048923313996539965,0.05889106933906952
335.0,0.10212332727029359,0.09976111200468157,-0.06070592316911792,0.152992156306885,0.10419379197888828,0.06726093637501653,0.04997349920937868,0.06095040891128772
336.0,0.102918138803586,0.10388581871252149,-0.060167256849884734,0.15312812790578323,0.1044239811615848,0.0678173979288304,0.05112836644760121,0.06307348916412096
337.0,0.10579004337297271,0.11003006235642365,-0.06061992838028348,0.15246767155024782,0.10395887491343431,0.06786387564177886,0.052053598256873244,0.06476087458709233
338.0,0.11012242052006525,0.11734998961764966,-0.06179928560093958,0.15104916171817628,0.10270158084341924,0.06745091208517773,0.05272857948861186,0.06596739626989744
339.0,0.11420149758269212,0.12441112833991096,-0.06283354845764945,0.14938980813608455,0.10114705654100431,0.06704093407546535,0.05342567384763053,0.0670484041121923
340.0,0.11652236900625833,0.1300924024354652,-0.06294593777710931,0.14798696854801013,0.09999731981567936,0.06707463454004861,0.0543870824216362,0.06833265336672895
341.0,0.11684923675609966,0.1342306865349761,-0.06204840642632463,0.14690637980329213,0.09963214209702351,0.0675847598644983,0.05553053630078417,0.06973712731179643
342.0,0.1161969569995424,0.1374538007065069,-0.060746157124531616,0.14579481397699046,0.09982595266031521,0.06818781311383794,0.05647140356232197,0.0707963228807616
343.0,0.11582730506159067,0.14037557426392258,-0.05977382569641778,0.14427803285104196,0.09993325016008273,0.06841636550654191,0.056839549762348174,0.07107797485504509
344.0,0.1161384866614391,0.14291036291698891,-0.059336593617629455,0.14238988791704066,0.09941624092298731,0.06808273136557912,0.05660863404451949,0.0705945859987841
345.0,0.11637937308768584,0.14430203584976845,-0.05889287910168519,0.14065473040988014,0.09829131388206794,0.0674023317776077,0.056168078023009674,0.06984296970103668
346.0,0.11539257178068231,0.1437709255889602,-0.05756287542797598,0.13972511272373944,0.09711156335047405,0.06682361380365986,0.05608927747385531,0.06945540563545657
